LMJ.RY0402.048262,LMJ.RY0402.054597,LMJ.RY0402.060572,LMJ.RY0402.069438,LMJ.RY0402.081581,LMJ.RY0402.090710,LMJ.RY0402.100709,LMJ.RY0402.108702,LMJ.RY0402.116023,LMJ.RY0402.123467,LMJ.RY0402.129673,LMJ.RY0402.135215,LMJ.RY0402.142966,LMJ.RY0402.149640,LMJ.RY0402.163932,LMJ.RY0402.170410,LMJ.RY0402.178011,LMJ.RY0402.184587,LMJ.RY0402.192288,LMJ.RY0402.199585,LMJ.RY0402.206439,LMJ.RY0402.212728,LMJ.RY0402.218474,LMJ.RY0402.225576,LMJ.RY0402.231565,LMJ.RY0402.238018,LMJ.RY0402.245567,LMJ.RY0402.253552,LMJ.RY0402.041372,LMJ.RY0402.062626,LMJ.RY0402.190184,LMJ.RY0402.100467,LMJ.RY0402.244316,LMJ.RY0402.140045,LMJ.RY0402.213776,LMJ.RY0402.157069
LMJ.RY0402.048266,LMJ.RY0402.054598,LMJ.RY0402.060576,LMJ.RY0402.069482,LMJ.RY0402.081602,LMJ.RY0402.090738,LMJ.RY0402.100727,LMJ.RY0402.108705,LMJ.RY0402.116045,LMJ.RY0402.123473,LMJ.RY0402.129676,LMJ.RY0402.135220,LMJ.RY0402.142992,LMJ.RY0402.149643,LMJ.RY0402.163950,LMJ.RY0402.170417,LMJ.RY0402.178035,LMJ.RY0402.184605,LMJ.RY0402.192321,LMJ.RY0402.199608,LMJ.RY0402.206449,LMJ.RY0402.212733,LMJ.RY0402.218477,LMJ.RY0402.225641,LMJ.RY0402.231568,LMJ.RY0402.238023,LMJ.RY0402.245609,LMJ.RY0402.253580,LMJ.RY0402.041374,LMJ.RY0402.063199,LMJ.RY0402.190223,LMJ.RY0402.100483,LMJ.RY0402.244524,LMJ.RY0402.140461,LMJ.RY0402.213867,LMJ.RY0402.157094
LMJ.RY0402.048277,LMJ.RY0402.054614,LMJ.RY0402.060604,LMJ.RY0402.069506,LMJ.RY0402.081651,LMJ.RY0402.090756,LMJ.RY0402.100751,LMJ.RY0402.108708,LMJ.RY0402.116061,LMJ.RY0402.123482,LMJ.RY0402.129712,LMJ.RY0402.135233,LMJ.RY0402.143017,LMJ.RY0402.149698,LMJ.RY0402.163960,LMJ.RY0402.170459,LMJ.RY0402.178067,LMJ.RY0402.184609,LMJ.RY0402.192327,LMJ.RY0402.199610,LMJ.RY0402.206458,LMJ.RY0402.212742,LMJ.RY0402.218478,LMJ.RY0402.225670,LMJ.RY0402.231574,LMJ.RY0402.238067,LMJ.RY0402.245627,LMJ.RY0402.253632,LMJ.RY0402.041401,LMJ.RY0402.064726,LMJ.RY0402.190396,LMJ.RY0402.100604,LMJ.RY0402.245083,LMJ.RY0402.140676,LMJ.RY0402.214077,LMJ.RY0402.157126
LMJ.RY0402.048288,LMJ.RY0402.054615,LMJ.RY0402.060624,LMJ.RY0402.069574,LMJ.RY0402.081672,LMJ.RY0402.090781,LMJ.RY0402.100754,LMJ.RY0402.108716,LMJ.RY0402.116100,LMJ.RY0402.123501,LMJ.RY0402.129726,LMJ.RY0402.135256,LMJ.RY0402.143019,LMJ.RY0402.149711,LMJ.RY0402.163972,LMJ.RY0402.170509,LMJ.RY0402.178083,LMJ.RY0402.184610,LMJ.RY0402.192335,LMJ.RY0402.199620,LMJ.RY0402.206460,LMJ.RY0402.212745,LMJ.RY0402.218483,LMJ.RY0402.225719,LMJ.RY0402.231596,LMJ.RY0402.238082,LMJ.RY0402.245628,LMJ.RY0402.253634,LMJ.RY0402.041435,LMJ.RY0402.064744,LMJ.RY0402.190890,LMJ.RY0402.101911,LMJ.RY0402.245199,LMJ.RY0402.140743,LMJ.RY0402.214126,LMJ.RY0402.157130
LMJ.RY0402.048343,LMJ.RY0402.054616,LMJ.RY0402.060647,LMJ.RY0402.069599,LMJ.RY0402.081705,LMJ.RY0402.090798,LMJ.RY0402.100769,LMJ.RY0402.108723,LMJ.RY0402.116126,LMJ.RY0402.123508,LMJ.RY0402.129743,LMJ.RY0402.135329,LMJ.RY0402.143021,LMJ.RY0402.149726,LMJ.RY0402.164006,LMJ.RY0402.170516,LMJ.RY0402.178093,LMJ.RY0402.184628,LMJ.RY0402.192349,LMJ.RY0402.199633,LMJ.RY0402.206474,LMJ.RY0402.212753,LMJ.RY0402.218496,LMJ.RY0402.225737,LMJ.RY0402.231618,LMJ.RY0402.238125,LMJ.RY0402.245660,LMJ.RY0402.253692,LMJ.RY0402.041443,LMJ.RY0402.064822,LMJ.RY0402.191230,LMJ.RY0402.102205,LMJ.RY0402.245289,LMJ.RY0402.140851,LMJ.RY0402.214591,LMJ.RY0402.157152
LMJ.RY0402.048362,LMJ.RY0402.054619,LMJ.RY0402.060650,LMJ.RY0402.069638,LMJ.RY0402.081709,LMJ.RY0402.090817,LMJ.RY0402.100772,LMJ.RY0402.108726,LMJ.RY0402.116134,LMJ.RY0402.123527,LMJ.RY0402.129776,LMJ.RY0402.135351,LMJ.RY0402.143022,LMJ.RY0402.149727,LMJ.RY0402.164007,LMJ.RY0402.170549,LMJ.RY0402.178110,LMJ.RY0402.184651,LMJ.RY0402.192369,LMJ.RY0402.199634,LMJ.RY0402.206491,LMJ.RY0402.212761,LMJ.RY0402.218504,LMJ.RY0402.225762,LMJ.RY0402.231663,LMJ.RY0402.238135,LMJ.RY0402.245680,LMJ.RY0402.253697,LMJ.RY0402.041454,LMJ.RY0402.065081,LMJ.RY0402.191936,LMJ.RY0402.102719,LMJ.RY0402.245428,LMJ.RY0402.141149,LMJ.RY0402.214670,LMJ.RY0402.157181
LMJ.RY0402.048365,LMJ.RY0402.054625,LMJ.RY0402.060660,LMJ.RY0402.069648,LMJ.RY0402.081719,LMJ.RY0402.090825,LMJ.RY0402.100800,LMJ.RY0402.108743,LMJ.RY0402.116152,LMJ.RY0402.123536,LMJ.RY0402.129787,LMJ.RY0402.135371,LMJ.RY0402.143057,LMJ.RY0402.149729,LMJ.RY0402.164008,LMJ.RY0402.170567,LMJ.RY0402.178130,LMJ.RY0402.184713,LMJ.RY0402.192391,LMJ.RY0402.199657,LMJ.RY0402.206495,LMJ.RY0402.212766,LMJ.RY0402.218510,LMJ.RY0402.225778,LMJ.RY0402.231678,LMJ.RY0402.238140,LMJ.RY0402.245698,LMJ.RY0402.253730,LMJ.RY0402.041459,LMJ.RY0402.065123,LMJ.RY0402.192848,LMJ.RY0402.103815,LMJ.RY0402.245951,LMJ.RY0402.141826,LMJ.RY0402.215009,LMJ.RY0402.157184
LMJ.RY0402.048367,LMJ.RY0402.054668,LMJ.RY0402.060667,LMJ.RY0402.069715,LMJ.RY0402.081721,LMJ.RY0402.090828,LMJ.RY0402.100808,LMJ.RY0402.108746,LMJ.RY0402.116189,LMJ.RY0402.123596,LMJ.RY0402.129796,LMJ.RY0402.135426,LMJ.RY0402.143065,LMJ.RY0402.149733,LMJ.RY0402.164027,LMJ.RY0402.170630,LMJ.RY0402.178138,LMJ.RY0402.184735,LMJ.RY0402.192402,LMJ.RY0402.199673,LMJ.RY0402.206523,LMJ.RY0402.212774,LMJ.RY0402.218517,LMJ.RY0402.225784,LMJ.RY0402.231741,LMJ.RY0402.238196,LMJ.RY0402.245700,LMJ.RY0402.253749,LMJ.RY0402.041471,LMJ.RY0402.065173,LMJ.RY0402.193146,LMJ.RY0402.103953,LMJ.RY0402.246174,LMJ.RY0402.141974,LMJ.RY0402.215443,LMJ.RY0402.157200
LMJ.RY0402.048385,LMJ.RY0402.054719,LMJ.RY0402.060678,LMJ.RY0402.069764,LMJ.RY0402.081749,LMJ.RY0402.090875,LMJ.RY0402.100826,LMJ.RY0402.108768,LMJ.RY0402.116197,LMJ.RY0402.123640,LMJ.RY0402.129807,LMJ.RY0402.135442,LMJ.RY0402.143080,LMJ.RY0402.149738,LMJ.RY0402.164038,LMJ.RY0402.170631,LMJ.RY0402.178144,LMJ.RY0402.184742,LMJ.RY0402.192405,LMJ.RY0402.199689,LMJ.RY0402.206525,LMJ.RY0402.212782,LMJ.RY0402.218522,LMJ.RY0402.225807,LMJ.RY0402.231745,LMJ.RY0402.238233,LMJ.RY0402.245705,LMJ.RY0402.253766,LMJ.RY0402.041478,LMJ.RY0402.065194,LMJ.RY0402.193424,LMJ.RY0402.104567,LMJ.RY0402.246308,LMJ.RY0402.142112,LMJ.RY0402.215627,LMJ.RY0402.157205
LMJ.RY0402.048386,LMJ.RY0402.054727,LMJ.RY0402.060730,LMJ.RY0402.069784,LMJ.RY0402.081767,LMJ.RY0402.090902,LMJ.RY0402.100852,LMJ.RY0402.108844,LMJ.RY0402.116232,LMJ.RY0402.123642,LMJ.RY0402.129820,LMJ.RY0402.135458,LMJ.RY0402.143089,LMJ.RY0402.149770,LMJ.RY0402.164048,LMJ.RY0402.170721,LMJ.RY0402.178154,LMJ.RY0402.184825,LMJ.RY0402.192412,LMJ.RY0402.199699,LMJ.RY0402.206561,LMJ.RY0402.212785,LMJ.RY0402.218530,LMJ.RY0402.225818,LMJ.RY0402.231750,LMJ.RY0402.238236,LMJ.RY0402.245710,LMJ.RY0402.253771,LMJ.RY0402.041498,LMJ.RY0402.065401,LMJ.RY0402.194023,LMJ.RY0402.104882,LMJ.RY0402.246472,LMJ.RY0402.142182,LMJ.RY0402.215920,LMJ.RY0402.157215
LMJ.RY0402.048388,LMJ.RY0402.054729,LMJ.RY0402.060743,LMJ.RY0402.069853,LMJ.RY0402.081824,LMJ.RY0402.090918,LMJ.RY0402.100890,LMJ.RY0402.108848,LMJ.RY0402.116233,LMJ.RY0402.123649,LMJ.RY0402.129826,LMJ.RY0402.135466,LMJ.RY0402.143100,LMJ.RY0402.149776,LMJ.RY0402.164052,LMJ.RY0402.170786,LMJ.RY0402.178168,LMJ.RY0402.184828,LMJ.RY0402.192442,LMJ.RY0402.199716,LMJ.RY0402.206571,LMJ.RY0402.212803,LMJ.RY0402.218535,LMJ.RY0402.225845,LMJ.RY0402.231766,LMJ.RY0402.238245,LMJ.RY0402.245735,LMJ.RY0402.253795,LMJ.RY0402.041523,LMJ.RY0402.065792,LMJ.RY0402.194482,LMJ.RY0402.105594,LMJ.RY0402.248356,LMJ.RY0402.142440,LMJ.RY0402.216376,LMJ.RY0402.157259
LMJ.RY0402.048413,LMJ.RY0402.054764,LMJ.RY0402.060786,LMJ.RY0402.069967,LMJ.RY0402.081925,LMJ.RY0402.090941,LMJ.RY0402.100896,LMJ.RY0402.108875,LMJ.RY0402.116253,LMJ.RY0402.123665,LMJ.RY0402.129827,LMJ.RY0402.135480,LMJ.RY0402.143115,LMJ.RY0402.149778,LMJ.RY0402.164063,LMJ.RY0402.170809,LMJ.RY0402.178182,LMJ.RY0402.184843,LMJ.RY0402.192456,LMJ.RY0402.199731,LMJ.RY0402.206585,LMJ.RY0402.212834,LMJ.RY0402.218566,LMJ.RY0402.225864,LMJ.RY0402.231768,LMJ.RY0402.238251,LMJ.RY0402.245740,LMJ.RY0402.253822,LMJ.RY0402.041528,LMJ.RY0402.067065,LMJ.RY0402.194631,LMJ.RY0402.105884,LMJ.RY0402.248587,LMJ.RY0402.142476,LMJ.RY0402.216456,LMJ.RY0402.157272
LMJ.RY0402.048432,LMJ.RY0402.054767,LMJ.RY0402.060806,LMJ.RY0402.070101,LMJ.RY0402.081947,LMJ.RY0402.090958,LMJ.RY0402.100915,LMJ.RY0402.108885,LMJ.RY0402.116270,LMJ.RY0402.123670,LMJ.RY0402.129842,LMJ.RY0402.135507,LMJ.RY0402.143145,LMJ.RY0402.149781,LMJ.RY0402.164081,LMJ.RY0402.170830,LMJ.RY0402.178197,LMJ.RY0402.184891,LMJ.RY0402.192483,LMJ.RY0402.199765,LMJ.RY0402.206591,LMJ.RY0402.212857,LMJ.RY0402.218569,LMJ.RY0402.225866,LMJ.RY0402.231794,LMJ.RY0402.238270,LMJ.RY0402.245759,LMJ.RY0402.253825,LMJ.RY0402.041543,LMJ.RY0402.067548,LMJ.RY0402.194820,LMJ.RY0402.106839,LMJ.RY0402.251558,LMJ.RY0402.142490,LMJ.RY0402.216683,LMJ.RY0402.157315
LMJ.RY0402.048478,LMJ.RY0402.054787,LMJ.RY0402.060815,LMJ.RY0402.070321,LMJ.RY0402.081964,LMJ.RY0402.090960,LMJ.RY0402.100928,LMJ.RY0402.108912,LMJ.RY0402.116273,LMJ.RY0402.123682,LMJ.RY0402.129847,LMJ.RY0402.135508,LMJ.RY0402.143155,LMJ.RY0402.149790,LMJ.RY0402.164112,LMJ.RY0402.170852,LMJ.RY0402.178225,LMJ.RY0402.184899,LMJ.RY0402.192504,LMJ.RY0402.199766,LMJ.RY0402.206606,LMJ.RY0402.212929,LMJ.RY0402.218579,LMJ.RY0402.225877,LMJ.RY0402.231795,LMJ.RY0402.238273,LMJ.RY0402.245760,LMJ.RY0402.253835,LMJ.RY0402.041547,LMJ.RY0402.068360,LMJ.RY0402.195536,LMJ.RY0402.107220,LMJ.RY0402.251657,LMJ.RY0402.142589,LMJ.RY0402.216693,LMJ.RY0402.157320
LMJ.RY0402.048504,LMJ.RY0402.054792,LMJ.RY0402.060816,LMJ.RY0402.070332,LMJ.RY0402.081966,LMJ.RY0402.090980,LMJ.RY0402.100943,LMJ.RY0402.108936,LMJ.RY0402.116307,LMJ.RY0402.123693,LMJ.RY0402.129854,LMJ.RY0402.135523,LMJ.RY0402.143159,LMJ.RY0402.149805,LMJ.RY0402.164113,LMJ.RY0402.170884,LMJ.RY0402.178236,LMJ.RY0402.184931,LMJ.RY0402.192520,LMJ.RY0402.199779,LMJ.RY0402.206628,LMJ.RY0402.212943,LMJ.RY0402.218608,LMJ.RY0402.225889,LMJ.RY0402.231863,LMJ.RY0402.238274,LMJ.RY0402.245797,LMJ.RY0402.253844,LMJ.RY0402.041595,LMJ.RY0402.068383,LMJ.RY0402.195669,LMJ.RY0402.107628,LMJ.RY0402.252463,LMJ.RY0402.143087,LMJ.RY0402.216805,LMJ.RY0402.157329
LMJ.RY0402.048508,LMJ.RY0402.054797,LMJ.RY0402.060822,LMJ.RY0402.070338,LMJ.RY0402.082022,LMJ.RY0402.091075,LMJ.RY0402.100945,LMJ.RY0402.108941,LMJ.RY0402.116325,LMJ.RY0402.123730,LMJ.RY0402.129901,LMJ.RY0402.135563,LMJ.RY0402.143161,LMJ.RY0402.149809,LMJ.RY0402.164123,LMJ.RY0402.170897,LMJ.RY0402.178238,LMJ.RY0402.184953,LMJ.RY0402.192539,LMJ.RY0402.199801,LMJ.RY0402.206664,LMJ.RY0402.212953,LMJ.RY0402.218630,LMJ.RY0402.225898,LMJ.RY0402.231878,LMJ.RY0402.238298,LMJ.RY0402.245830,LMJ.RY0402.253850,LMJ.RY0402.041611,LMJ.RY0402.068440,LMJ.RY0402.196041,LMJ.RY0402.108037,LMJ.RY0402.252743,LMJ.RY0402.143091,LMJ.RY0402.216973,LMJ.RY0402.157371
LMJ.RY0402.048578,LMJ.RY0402.054822,LMJ.RY0402.060832,LMJ.RY0402.070397,LMJ.RY0402.082046,LMJ.RY0402.091133,LMJ.RY0402.100958,LMJ.RY0402.108951,LMJ.RY0402.116330,LMJ.RY0402.123744,LMJ.RY0402.129905,LMJ.RY0402.135568,LMJ.RY0402.143168,LMJ.RY0402.149831,LMJ.RY0402.164134,LMJ.RY0402.170902,LMJ.RY0402.178240,LMJ.RY0402.184967,LMJ.RY0402.192544,LMJ.RY0402.199802,LMJ.RY0402.206681,LMJ.RY0402.212969,LMJ.RY0402.218643,LMJ.RY0402.225924,LMJ.RY0402.231888,LMJ.RY0402.238311,LMJ.RY0402.245898,LMJ.RY0402.253871,LMJ.RY0402.041619,LMJ.RY0402.068831,LMJ.RY0402.196630,LMJ.RY0402.108983,LMJ.RY0402.253169,LMJ.RY0402.143138,LMJ.RY0402.217188,LMJ.RY0402.157384
LMJ.RY0402.048623,LMJ.RY0402.054823,LMJ.RY0402.060850,LMJ.RY0402.070433,LMJ.RY0402.082143,LMJ.RY0402.091154,LMJ.RY0402.100965,LMJ.RY0402.108960,LMJ.RY0402.116340,LMJ.RY0402.123762,LMJ.RY0402.129947,LMJ.RY0402.135602,LMJ.RY0402.143177,LMJ.RY0402.149864,LMJ.RY0402.164136,LMJ.RY0402.170920,LMJ.RY0402.178253,LMJ.RY0402.184977,LMJ.RY0402.192565,LMJ.RY0402.199807,LMJ.RY0402.206699,LMJ.RY0402.212973,LMJ.RY0402.218649,LMJ.RY0402.225933,LMJ.RY0402.231898,LMJ.RY0402.238356,LMJ.RY0402.245971,LMJ.RY0402.253879,LMJ.RY0402.041629,LMJ.RY0402.068995,LMJ.RY0402.196731,LMJ.RY0402.110119,LMJ.RY0402.253204,LMJ.RY0402.143180,LMJ.RY0402.217401,LMJ.RY0402.157417
LMJ.RY0402.048644,LMJ.RY0402.054839,LMJ.RY0402.060863,LMJ.RY0402.070563,LMJ.RY0402.082152,LMJ.RY0402.091156,LMJ.RY0402.100991,LMJ.RY0402.108961,LMJ.RY0402.116346,LMJ.RY0402.123787,LMJ.RY0402.129964,LMJ.RY0402.135620,LMJ.RY0402.143184,LMJ.RY0402.149897,LMJ.RY0402.164138,LMJ.RY0402.170970,LMJ.RY0402.178254,LMJ.RY0402.184997,LMJ.RY0402.192568,LMJ.RY0402.199850,LMJ.RY0402.206726,LMJ.RY0402.212979,LMJ.RY0402.218657,LMJ.RY0402.225938,LMJ.RY0402.231904,LMJ.RY0402.238396,LMJ.RY0402.245974,LMJ.RY0402.253895,LMJ.RY0402.041648,LMJ.RY0402.069068,LMJ.RY0402.197018,LMJ.RY0402.110204,LMJ.RY0402.253274,LMJ.RY0402.143266,LMJ.RY0402.217412,LMJ.RY0402.157421
LMJ.RY0402.048650,LMJ.RY0402.054852,LMJ.RY0402.060903,LMJ.RY0402.070597,LMJ.RY0402.082162,LMJ.RY0402.091178,LMJ.RY0402.101019,LMJ.RY0402.108974,LMJ.RY0402.116351,LMJ.RY0402.123808,LMJ.RY0402.130005,LMJ.RY0402.135625,LMJ.RY0402.143193,LMJ.RY0402.149906,LMJ.RY0402.164167,LMJ.RY0402.170975,LMJ.RY0402.178267,LMJ.RY0402.185016,LMJ.RY0402.192600,LMJ.RY0402.199887,LMJ.RY0402.206737,LMJ.RY0402.213020,LMJ.RY0402.218673,LMJ.RY0402.225940,LMJ.RY0402.231916,LMJ.RY0402.238413,LMJ.RY0402.246029,LMJ.RY0402.253901,LMJ.RY0402.041721,LMJ.RY0402.070363,LMJ.RY0402.197027,LMJ.RY0402.110678,LMJ.RY0402.253326,LMJ.RY0402.143323,LMJ.RY0402.217453,LMJ.RY0402.157453
LMJ.RY0402.048700,LMJ.RY0402.054854,LMJ.RY0402.060927,LMJ.RY0402.070602,LMJ.RY0402.082174,LMJ.RY0402.091222,LMJ.RY0402.101031,LMJ.RY0402.108990,LMJ.RY0402.116360,LMJ.RY0402.123838,LMJ.RY0402.130022,LMJ.RY0402.135645,LMJ.RY0402.143201,LMJ.RY0402.149929,LMJ.RY0402.164185,LMJ.RY0402.171004,LMJ.RY0402.178277,LMJ.RY0402.185023,LMJ.RY0402.192610,LMJ.RY0402.199947,LMJ.RY0402.206807,LMJ.RY0402.213053,LMJ.RY0402.218689,LMJ.RY0402.225947,LMJ.RY0402.231918,LMJ.RY0402.238428,LMJ.RY0402.246040,LMJ.RY0402.253906,LMJ.RY0402.041758,LMJ.RY0402.075670,LMJ.RY0402.197105,LMJ.RY0402.110746,LMJ.RY0402.253399,LMJ.RY0402.143325,LMJ.RY0402.217481,LMJ.RY0402.157472
LMJ.RY0402.048703,LMJ.RY0402.054863,LMJ.RY0402.060937,LMJ.RY0402.070624,LMJ.RY0402.082179,LMJ.RY0402.091232,LMJ.RY0402.101042,LMJ.RY0402.109027,LMJ.RY0402.116416,LMJ.RY0402.123869,LMJ.RY0402.130024,LMJ.RY0402.135677,LMJ.RY0402.143218,LMJ.RY0402.149963,LMJ.RY0402.164220,LMJ.RY0402.171023,LMJ.RY0402.178298,LMJ.RY0402.185027,LMJ.RY0402.192616,LMJ.RY0402.199980,LMJ.RY0402.206830,LMJ.RY0402.213088,LMJ.RY0402.218759,LMJ.RY0402.225950,LMJ.RY0402.231932,LMJ.RY0402.238451,LMJ.RY0402.246065,LMJ.RY0402.253909,LMJ.RY0402.041759,LMJ.RY0402.078154,LMJ.RY0402.197156,LMJ.RY0402.110768,LMJ.RY0402.253661,LMJ.RY0402.143364,LMJ.RY0402.217522,LMJ.RY0402.157474
LMJ.RY0402.048708,LMJ.RY0402.054874,LMJ.RY0402.060940,LMJ.RY0402.070668,LMJ.RY0402.082184,LMJ.RY0402.091238,LMJ.RY0402.101047,LMJ.RY0402.109041,LMJ.RY0402.116438,LMJ.RY0402.123883,LMJ.RY0402.130055,LMJ.RY0402.135696,LMJ.RY0402.143221,LMJ.RY0402.149974,LMJ.RY0402.164248,LMJ.RY0402.171039,LMJ.RY0402.178315,LMJ.RY0402.185045,LMJ.RY0402.192624,LMJ.RY0402.200000,LMJ.RY0402.206843,LMJ.RY0402.213095,LMJ.RY0402.218760,LMJ.RY0402.225980,LMJ.RY0402.231957,LMJ.RY0402.238468,LMJ.RY0402.246132,LMJ.RY0402.253911,LMJ.RY0402.041764,LMJ.RY0402.078370,LMJ.RY0402.197274,LMJ.RY0402.111133,LMJ.RY0402.253760,LMJ.RY0402.143454,LMJ.RY0402.217853,LMJ.RY0402.157497
LMJ.RY0402.048730,LMJ.RY0402.054882,LMJ.RY0402.060944,LMJ.RY0402.070728,LMJ.RY0402.082196,LMJ.RY0402.091258,LMJ.RY0402.101079,LMJ.RY0402.109052,LMJ.RY0402.116468,LMJ.RY0402.123908,LMJ.RY0402.130125,LMJ.RY0402.135756,LMJ.RY0402.143225,LMJ.RY0402.150012,LMJ.RY0402.164303,LMJ.RY0402.171057,LMJ.RY0402.178321,LMJ.RY0402.185073,LMJ.RY0402.192643,LMJ.RY0402.200019,LMJ.RY0402.206869,LMJ.RY0402.213096,LMJ.RY0402.218764,LMJ.RY0402.225987,LMJ.RY0402.231975,LMJ.RY0402.238474,LMJ.RY0402.246134,LMJ.RY0402.253930,LMJ.RY0402.041791,LMJ.RY0402.078539,LMJ.RY0402.197381,LMJ.RY0402.111224,LMJ.RY0402.253891,LMJ.RY0402.143514,LMJ.RY0402.217879,LMJ.RY0402.157509
LMJ.RY0402.048734,LMJ.RY0402.054889,LMJ.RY0402.060945,LMJ.RY0402.070753,LMJ.RY0402.082198,LMJ.RY0402.091265,LMJ.RY0402.101088,LMJ.RY0402.109095,LMJ.RY0402.116587,LMJ.RY0402.123909,LMJ.RY0402.130173,LMJ.RY0402.135770,LMJ.RY0402.143252,LMJ.RY0402.150025,LMJ.RY0402.164313,LMJ.RY0402.171061,LMJ.RY0402.178323,LMJ.RY0402.185095,LMJ.RY0402.192680,LMJ.RY0402.200028,LMJ.RY0402.206870,LMJ.RY0402.213124,LMJ.RY0402.218788,LMJ.RY0402.225997,LMJ.RY0402.231978,LMJ.RY0402.238487,LMJ.RY0402.246179,LMJ.RY0402.253938,LMJ.RY0402.041826,LMJ.RY0402.078567,LMJ.RY0402.197511,LMJ.RY0402.111261,LMJ.RY0402.254601,LMJ.RY0402.143536,LMJ.RY0402.217956,LMJ.RY0402.157511
LMJ.RY0402.048750,LMJ.RY0402.054895,LMJ.RY0402.060965,LMJ.RY0402.070756,LMJ.RY0402.082207,LMJ.RY0402.091275,LMJ.RY0402.101100,LMJ.RY0402.109096,LMJ.RY0402.116613,LMJ.RY0402.123917,LMJ.RY0402.130180,LMJ.RY0402.135825,LMJ.RY0402.143253,LMJ.RY0402.150035,LMJ.RY0402.164318,LMJ.RY0402.171062,LMJ.RY0402.178381,LMJ.RY0402.185100,LMJ.RY0402.192704,LMJ.RY0402.200058,LMJ.RY0402.206889,LMJ.RY0402.213147,LMJ.RY0402.218792,LMJ.RY0402.226019,LMJ.RY0402.232009,LMJ.RY0402.238494,LMJ.RY0402.246228,LMJ.RY0402.253961,LMJ.RY0402.041835,LMJ.RY0402.078674,LMJ.RY0402.197554,LMJ.RY0402.111368,LMJ.RY0402.255269,LMJ.RY0402.143541,LMJ.RY0402.218063,LMJ.RY0402.157525
LMJ.RY0402.048764,LMJ.RY0402.054897,LMJ.RY0402.060985,LMJ.RY0402.070759,LMJ.RY0402.082232,LMJ.RY0402.091282,LMJ.RY0402.101103,LMJ.RY0402.109144,LMJ.RY0402.116666,LMJ.RY0402.123932,LMJ.RY0402.130200,LMJ.RY0402.135860,LMJ.RY0402.143254,LMJ.RY0402.150069,LMJ.RY0402.164321,LMJ.RY0402.171073,LMJ.RY0402.178427,LMJ.RY0402.185101,LMJ.RY0402.192722,LMJ.RY0402.200070,LMJ.RY0402.206902,LMJ.RY0402.213162,LMJ.RY0402.218813,LMJ.RY0402.226029,LMJ.RY0402.232033,LMJ.RY0402.238589,LMJ.RY0402.246269,LMJ.RY0402.253968,LMJ.RY0402.041841,LMJ.RY0402.079097,LMJ.RY0402.197652,LMJ.RY0402.111553,LMJ.RY0402.255311,LMJ.RY0402.143760,LMJ.RY0402.218083,LMJ.RY0402.157534
LMJ.RY0402.048785,LMJ.RY0402.054898,LMJ.RY0402.061002,LMJ.RY0402.071093,LMJ.RY0402.082258,LMJ.RY0402.091366,LMJ.RY0402.101158,LMJ.RY0402.109188,LMJ.RY0402.116685,LMJ.RY0402.123951,LMJ.RY0402.130220,LMJ.RY0402.135872,LMJ.RY0402.143273,LMJ.RY0402.150074,LMJ.RY0402.164329,LMJ.RY0402.171076,LMJ.RY0402.178428,LMJ.RY0402.185113,LMJ.RY0402.192735,LMJ.RY0402.200089,LMJ.RY0402.206907,LMJ.RY0402.213168,LMJ.RY0402.218824,LMJ.RY0402.226071,LMJ.RY0402.232050,LMJ.RY0402.238593,LMJ.RY0402.246358,LMJ.RY0402.254016,LMJ.RY0402.041852,LMJ.RY0402.079296,LMJ.RY0402.197654,LMJ.RY0402.112282,LMJ.RY0402.255399,LMJ.RY0402.143773,LMJ.RY0402.218097,LMJ.RY0402.157555
LMJ.RY0402.048809,LMJ.RY0402.054905,LMJ.RY0402.061018,LMJ.RY0402.071110,LMJ.RY0402.082281,LMJ.RY0402.091406,LMJ.RY0402.101160,LMJ.RY0402.109233,LMJ.RY0402.116699,LMJ.RY0402.124005,LMJ.RY0402.130238,LMJ.RY0402.135873,LMJ.RY0402.143300,LMJ.RY0402.150085,LMJ.RY0402.164345,LMJ.RY0402.171121,LMJ.RY0402.178432,LMJ.RY0402.185153,LMJ.RY0402.192746,LMJ.RY0402.200099,LMJ.RY0402.206914,LMJ.RY0402.213180,LMJ.RY0402.218851,LMJ.RY0402.226103,LMJ.RY0402.232059,LMJ.RY0402.238609,LMJ.RY0402.246375,LMJ.RY0402.254020,LMJ.RY0402.041866,LMJ.RY0402.079968,LMJ.RY0402.197692,LMJ.RY0402.112850,#N/A,LMJ.RY0402.144159,LMJ.RY0402.218238,LMJ.RY0402.157612
